CDT_time,bar_fence,T_0_2m_init,T_0_2m_rel,T_0_2m_uconv,T_0_2m_lconv,bar_fence_1,T_1_5m_init,T_1_5m_rel,T_1_5m_uconv,T_1_5m_lconv,bar_fence_2,T_4_5m_init,T_4_5m_rel,T_4_5m_uconv,T_4_5m_lconv,bar_fence_3,T_8_5m_init,T_8_5m_rel,T_8_5m_uconv,T_8_5m_lconv,bar_fence_4,T_15m_init,T_15m_rel,T_15m_uconv,T_15m_lconv,bar_fence_5,T_20m_init,T_20m_rel,T_20m_uconv,T_20m_lconv
19:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
19:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
20:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
21:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
22:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
23:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
00:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN,|,0,NaN,0,NaN
