CDT_Time,bar_fence,R_Bulk_uconv_1_5_3,L_low_uconv_1_5,L_high_uconv_3,Term_3_uconv_1_5,Term_3_uconv_3
23:57:30,|,-0.452375135580664,42.2878097179998,33.6007998562793,0.0354712152273407,0.0892835888678811
00:02:30,|,-0.47036577742458,62.513761699375,51.7281742943578,0.0239947166707614,0.0579954742444336
00:07:30,|,-0.376167980337054,47.6634496015297,71.9855392307985,0.0314706554506676,0.0416750368484629
00:12:30,|,-0.133903051826573,78.6922534043336,62.1529873812811,0.0190615967278603,0.0482679936460065
00:17:30,|,-0.127732528460443,57.8738053310195,60.8082170848697,0.0259184615806838,0.0493354376072713
00:22:30,|,-0.10901288285081,57.5230745775331,44.3495024415338,0.0260764921036724,0.0676445018510618
00:27:30,|,-0.0397208853684694,51.5137421918462,43.2271125365474,0.02911844366526,0.0694008880991896
00:32:30,|,-0.043403361394795,38.8414445562032,47.2208230410497,0.038618543083008,0.0635312941790968
00:37:30,|,-0.119190428704796,51.7661774632981,50.6194283179377,0.028976448977008,0.0592657819277842
00:42:30,|,-0.0628617864431917,48.0606622017143,52.2795007858873,0.0312105562279684,0.057383868531695
00:47:30,|,-0.0493996287668001,51.0849576618964,50.641861436967,0.0293628509967197,0.0592395286206856
00:52:30,|,-0.0475753852336058,44.0893723054362,35.7030563994962,0.0340218043842518,0.0840264196552745
00:57:30,|,-0.0736322689084877,26.0898147635217,30.4643066605237,0.057493700648932,0.0984758994658975
01:02:30,|,-0.0441458497055306,32.4866922769208,21.0025635278689,0.0461727524370227,0.142839706020611
01:07:30,|,-0.0373781564984519,21.172451167875,20.2685590512058,0.0708467804746175,0.148012495235646
01:12:30,|,-0.0360977602684911,17.1656560136387,13.3715942302001,0.0873837853215863,0.224356194807678
01:17:30,|,-0.0510940656482272,16.5332035623389,20.097402286165,0.0907265185687825,0.149273023313326
01:22:30,|,NaN,NaN,NaN,NaN,NaN
01:27:30,|,NaN,NaN,NaN,NaN,NaN
01:32:30,|,NaN,NaN,NaN,NaN,NaN
01:37:30,|,NaN,NaN,NaN,NaN,NaN
01:42:30,|,NaN,NaN,NaN,NaN,NaN
01:47:30,|,NaN,NaN,NaN,NaN,NaN
01:52:30,|,NaN,NaN,NaN,NaN,NaN
01:57:30,|,NaN,NaN,NaN,NaN,NaN
