CDT_Time,bar_fence,theta_v_low,theta_v_high,w_theta_v_low,w_theta_v_high,u_lower,u_upper,v_lower,v_upper,u_w_prime_low,u_w_prime_high,v_w_prime_low,v_w_prime_high
18:02:30,|,273.183350593,274.486083865,0.002734106,0.002013669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20:47:30,|,272.9082717,274.217368245,0.000151851,0.000780582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20:52:30,|,272.923499607,274.232198596,0.001027744,0.001233235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20:57:30,|,272.945723239,274.255862951,-0.001263566,-0.000934338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:02:30,|,272.944183916,274.260489821,-8.75e-05,-0.000319846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:07:30,|,272.914002098,274.212749004,0.001295977,0.001279123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:12:30,|,272.85433352,274.156670213,0.000224856,5.6e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:17:30,|,272.847992703,274.15693295,-0.000300738,-0.000196182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:22:30,|,272.897918202,274.205727458,-0.000506228,-0.00012849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:27:30,|,272.917424217,274.216714144,0.000208302,0.000215845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:32:30,|,272.895756193,274.200619459,0.000729104,0.000443122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:37:30,|,272.859367698,274.168889642,0.000131425,-0.000216403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:42:30,|,272.90530552,274.206709146,0.000414207,5.12e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:47:30,|,272.860771701,274.174234033,0.000117111,-0.000249592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:52:30,|,272.862432405,274.173448682,0.000417864,-6.22e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21:57:30,|,272.845365226,274.153893828,-0.000561074,-0.000438791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:02:30,|,272.855011925,274.165623069,7.49e-06,-0.000269977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:07:30,|,272.875564754,274.18444097,-0.000402014,-0.000717279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:12:30,|,272.804715797,274.110352755,0.000468319,-0.000121265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:17:30,|,272.742037892,274.051828623,0.00104324,0.000785622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:22:30,|,272.727865219,274.035863876,1.98e-05,0.000192821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:27:30,|,272.757272512,274.071227193,0.000126419,0.001058106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:32:30,|,272.750272304,274.052236319,0.000298672,0.000479809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:37:30,|,272.771765158,274.074963212,0.000587022,0.000647375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:42:30,|,272.781713307,274.077054858,0.001033554,0.000521083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:47:30,|,272.740703344,274.041831732,0.001319568,0.000773857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:52:30,|,272.67014423,273.974115252,0.000735326,-1.15e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22:57:30,|,272.667028248,273.97654599,0.001114287,0.00115063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:02:30,|,272.664807618,273.972213328,0.001131931,0.000724288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:07:30,|,272.676961362,273.976593971,0.001316116,0.00082965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:12:30,|,272.614947587,273.922967851,0.001925411,0.001548466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:17:30,|,272.591865271,273.892665744,0.00042776,0.000406197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:22:30,|,272.619424582,273.925298214,0.001764492,0.002311098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:27:30,|,272.584584922,273.889774561,0.002947042,0.002525371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:32:30,|,272.548545212,273.856083274,0.002276991,0.001608609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:37:30,|,272.573740572,273.876647949,0.001234269,0.00051717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
