CDT_Time,bar_fence,R_Bulk_Rel_4_5_6,L_Rel_4_5,L_Rel_6,Term_3_Rel_4_5,Term_3_Rel_6
20:57:30,|,0.744548047641993,124.258536418604,190.533412799964,0.0362148157358005,0.0314905397002427
21:02:30,|,0.7531766950437,185.320458869136,192.962353886882,0.0242822623441575,0.031094148050854
21:07:30,|,0.587408869298899,166.117753222158,209.89658029115,0.0270892178151598,0.0285855062129994
21:12:30,|,0.635839825268463,113.781504788974,128.701179010068,0.0395494857300928,0.0466196195415633
21:17:30,|,0.581449126927088,189.436158449533,300.603858392121,0.0237547046816768,0.0199598236432925
21:22:30,|,0.587847026729728,243.637422163024,311.696092235337,0.0184700690068414,0.0192495194821688
21:27:30,|,0.685946323274665,121.745109792473,185.866960195915,0.0369624702599612,0.032281154185099
21:32:30,|,0.632326670430399,113.036844546598,203.462149497566,0.0398100284739013,0.0294895144616163
21:37:30,|,0.560571971586392,234.945630342095,361.834892957681,0.0191533674980365,0.0165821487003514
21:42:30,|,0.553565219856518,257.144339570066,347.248208853328,0.0174998991131743,0.0172787068357041
21:47:30,|,0.602382431869237,239.639268217472,272.759334155455,0.0187782245934596,0.0219974140154646
21:52:30,|,0.600851892134501,259.865257241502,312.107797177026,0.017316666520827,0.0192241272222906
21:57:30,|,0.635158126420521,237.78794668252,240.96706718836,0.018924424314947,0.0248996681165144
22:02:30,|,0.674853034998079,113.995584465367,146.006981837242,0.0394752131944826,0.0410939252664531
22:07:30,|,0.678386347538226,232.447941559191,315.139584734973,0.0193591733693805,0.0190391822882101
22:12:30,|,0.669398187255427,189.241997670392,223.46197666904,0.0237790768190778,0.0268502055223755
22:17:30,|,0.909722293162399,182.356153929678,218.965309147179,0.0246769845877279,0.0274016008443012
22:22:30,|,0.690741940025628,120.547756787885,148.232906549842,0.0373296038010743,0.040476842420833
22:27:30,|,0.68449844560169,245.949121426055,301.215236670258,0.0182964670656607,0.0199193110757814
22:32:30,|,0.759455573628231,119.872529763573,118.323283772453,0.0375398768081015,0.0507085318181211
22:37:30,|,0.579485505754053,272.064031552509,256.687297520159,0.0165402239109711,0.023374744515859
22:42:30,|,0.582706404727654,567.43624693915,700.207164927199,0.00793040632189746,0.00856889260855224
22:47:30,|,0.352686457765165,197.152845789445,265.833000194229,0.0228249304846754,0.0225705612005136
22:52:30,|,0.665992710194984,208.455143554193,355.371161366083,0.0215873780961904,0.0168837560620715
22:57:30,|,NaN,NaN,NaN,NaN,NaN
23:02:30,|,NaN,NaN,NaN,NaN,NaN
23:07:30,|,NaN,NaN,NaN,NaN,NaN
23:12:30,|,NaN,NaN,NaN,NaN,NaN
23:17:30,|,NaN,NaN,NaN,NaN,NaN
23:22:30,|,NaN,NaN,NaN,NaN,NaN
23:27:30,|,NaN,NaN,NaN,NaN,NaN
23:32:30,|,NaN,NaN,NaN,NaN,NaN
23:37:30,|,NaN,NaN,NaN,NaN,NaN
23:42:30,|,NaN,NaN,NaN,NaN,NaN
23:47:30,|,NaN,NaN,NaN,NaN,NaN
23:52:30,|,NaN,NaN,NaN,NaN,NaN
23:57:30,|,NaN,NaN,NaN,NaN,NaN
00:02:30,|,NaN,NaN,NaN,NaN,NaN
00:07:30,|,NaN,NaN,NaN,NaN,NaN
00:12:30,|,NaN,NaN,NaN,NaN,NaN
00:17:30,|,NaN,NaN,NaN,NaN,NaN
00:22:30,|,NaN,NaN,NaN,NaN,NaN
00:27:30,|,NaN,NaN,NaN,NaN,NaN
00:32:30,|,NaN,NaN,NaN,NaN,NaN
00:37:30,|,NaN,NaN,NaN,NaN,NaN
00:42:30,|,NaN,NaN,NaN,NaN,NaN
00:47:30,|,NaN,NaN,NaN,NaN,NaN
00:52:30,|,NaN,NaN,NaN,NaN,NaN
00:57:30,|,NaN,NaN,NaN,NaN,NaN
01:02:30,|,NaN,NaN,NaN,NaN,NaN
01:07:30,|,NaN,NaN,NaN,NaN,NaN
01:12:30,|,NaN,NaN,NaN,NaN,NaN
