CDT_Time,bar_fence,R_Bulk_lconv_15_20,L_lconv_15,L_lconv_20,Term_3_lconv_15,Term_3_lconv_20
18:02:30,|,0.768738594152218,-270.560819577187,-363.017354298614,-0.055440399772003,-0.0550937848099356
18:07:30,|,0.519233730556453,-246.967317070938,-215.985854246713,-0.0607367816029336,-0.0925986568414556
18:12:30,|,0.45133845043956,-326.599771874988,-341.918772254265,-0.0459277724350081,-0.0584934248217503
18:17:30,|,0.772587268092272,-294.94266695972,-239.392564501952,-0.0508573417153258,-0.0835447836135148
18:22:30,|,0.415844823709398,-276.714956291454,-233.095064003176,-0.0542074060651823,-0.0858019026937759
18:27:30,|,0.878633309239768,-363.628258302217,-292.695213453536,-0.0412509194693369,-0.0683304648682781
18:32:30,|,0.470405672310259,-259.211956592664,-287.454279322595,-0.0578677010010444,-0.0695762819991107
18:37:30,|,0.43206859398831,-312.752606646986,-1397.92950954527,-0.0479612309576399,-0.0143068730314634
18:42:30,|,0.0814904861445296,-335.917956411518,-182.074836015792,-0.0446537605796344,-0.109844943088485
18:47:30,|,0.171250708797706,-505.026381498181,-222.484911858001,-0.0297014186773806,-0.089893736312172
18:52:30,|,0.101741306928072,-312.974770900291,-170.222987772554,-0.0479271858138966,-0.117492944176983
18:57:30,|,0.317487522225938,-480.084114535502,-444.732826122717,-0.0312445247527364,-0.0449708202885867
19:02:30,|,0.529245009046,-212.489529086277,-370.291911497315,-0.0705917136929113,-0.0540114417274951
19:07:30,|,0.7350245651881,-502.726554163981,-260.431598410244,-0.0298372940035852,-0.0767955967021138
19:12:30,|,0.301561318395383,-248.000971274013,-152.016454816136,-0.0604836340879757,-0.131564704782716
19:17:30,|,0.58164288559516,-362.145845992971,-500.679928065249,-0.041419776496045,-0.0399456796226782
19:22:30,|,0.366629217698705,-288.478658658705,-510.989127324382,-0.0519969139822793,-0.0391397760353984
19:27:30,|,0.77824664159758,-252.142748268593,-202.009260951378,-0.0594901106734244,-0.0990053619611717
19:32:30,|,0.668448866663325,-407.543010359297,-334.565235640738,-0.0368059311992021,-0.0597790740621848
19:37:30,|,0.892372004794909,-394.04659361193,-181.397509684985,-0.038066564317956,-0.110255096857349
19:42:30,|,0.533099830339426,-334.890727105315,-415.63479373587,-0.0447907295900817,-0.0481191668778089
19:47:30,|,0.557712074632119,-352.056836541454,-163.648471360913,-0.0426067567593842,-0.122213179467419
19:52:30,|,0.5582681641214,-318.5580976156,-259.932591932072,-0.0470871722058697,-0.076943025310295
19:57:30,|,0.687700475124789,-263.455510991051,-132.226934576865,-0.0569356091416494,-0.151255113521321
20:02:30,|,1.01032372417109,-206.789392919803,-246.790653480709,-0.072537569689647,-0.0810403462121525
20:07:30,|,0.583521760909518,-226.028644240659,-247.376486231343,-0.0663632702412224,-0.0808484278546034
20:12:30,|,0.511060152522705,-371.151034831618,-300.798716833137,-0.0404148138959255,-0.0664896453368005
20:17:30,|,0.775194094424653,-301.056467487805,-356.777767236646,-0.0498245399780612,-0.0560573046770997
20:22:30,|,0.565241989351161,-148.741469413441,-118.502394813684,-0.100846119506229,-0.168772960508056
20:27:30,|,0.594263214748134,-194.488700448138,-185.24145182305,-0.0771253032460869,-0.107967195264183
20:32:30,|,0.587577765037302,-295.607963877895,-177.730032719685,-0.0507428819008271,-0.112530221786117
20:37:30,|,0.809461152791108,-327.115527056642,-330.336750462427,-0.0458553592211557,-0.0605442778376995
20:42:30,|,0.995352599888501,-187.627080629597,-230.522915110311,-0.079945815655535,-0.0867592707233877
20:47:30,|,0.484988897463469,-180.398906222779,-138.738662717895,-0.0831490628966238,-0.144155923144993
20:52:30,|,0.5237008986561,-99.0700110228043,-18.0317729929045,-0.151408078440077,-1.10915327116584
20:57:30,|,0.543592539041724,-271.711876974049,-315.00674218224,-0.0552055367142919,-0.0634907045526963
