CDT_Time,bar_fence,R_Bulk_lconv_15_20,L_lconv_15,L_lconv_20,Term_3_lconv_15,Term_3_lconv_20
20:57:30,|,2.10173653767782,191.896321252625,225.769387310467,0.0781672097833133,0.088585969241689
21:02:30,|,1.31056136312739,165.440281574757,231.001748686745,0.0906671570987505,0.0865794311675165
21:07:30,|,2.54536052066072,89.4577035791617,118.325506378853,0.167677007120202,0.169025264391975
21:12:30,|,2.75275277768744,141.526899481459,222.649063255236,0.105986918776279,0.0898274607922908
21:17:30,|,1.23376310463214,426.429541297187,563.010012793091,0.0351757993931903,0.0355233469131038
21:22:30,|,1.32234529777943,306.755278721132,384.998855090665,0.0488989140220675,0.0519482064311337
21:27:30,|,2.13635471166007,213.821453869198,194.431548193935,0.0701519876914503,0.102863965162953
21:32:30,|,0.994625270186539,159.222092431611,88.9199570125251,0.0942080321324932,0.224921386288826
21:37:30,|,1.46467276954933,756.932082362707,691.957144065692,0.0198168374012879,0.0289035241149288
21:42:30,|,1.11301891118665,181.228745773262,475.748565938285,0.0827683264925684,0.0420390126884679
21:47:30,|,1.61440233549112,415.591939442522,422.866375908923,0.036093096560345,0.0472962645871556
21:52:30,|,1.97779452639849,405.272629033198,631.625971847571,0.0370121220270498,0.0316643090870661
21:57:30,|,9.08442035213033,374.811941994243,363.240597574587,0.0400200695852706,0.0550599248364392
22:02:30,|,3.81970314475501,499.667657725539,751.057913858172,0.0300199537994499,0.0266291049344788
22:07:30,|,4.13251906649332,202.204009687656,162.558834820278,0.0741825051994294,0.123032377920964
22:12:30,|,1.36903036726872,250.967124337138,176.83994121429,0.05976878461519,0.113096622079084
22:17:30,|,2.70088628267522,380.868612004921,257.595921774934,0.0393836602103777,0.0776409807352244
22:22:30,|,2.10192368211128,212.809526827272,219.83137367135,0.0704855662414721,0.0909788246599424
22:27:30,|,1.43492950199439,236.085064160296,224.826087206793,0.0635364208801255,0.0889576483248768
22:32:30,|,1.46412362135818,218.730850047785,242.658259302959,0.0685774320207826,0.0824204379337857
22:37:30,|,0.837651426955619,226.997547181845,201.035944567179,0.0660800091728907,0.0994846968439353
22:42:30,|,5.16774561477449,250.537124770566,342.71434551688,0.0598713664241837,0.0583576388371957
22:47:30,|,1.67251688921216,461.776283679636,552.998998168942,0.0324832619823466,0.0361664308004587
22:52:30,|,1.23809606845924,513.236924632185,540.888409784877,0.0292262681816003,0.0369762036645496
22:57:30,|,4.80885031460375,203.80499756803,235.975890347164,0.073599765359007,0.084754421185047
23:02:30,|,1.80641311170825,170.986593672284,237.589121469073,0.0877261759407246,0.0841789383130633
23:07:30,|,1.49619204033761,396.838907339413,519.007826107325,0.0377987130862918,0.0385350643939312
23:12:30,|,NaN,NaN,NaN,NaN,NaN
23:17:30,|,NaN,NaN,NaN,NaN,NaN
23:22:30,|,NaN,NaN,NaN,NaN,NaN
23:27:30,|,NaN,NaN,NaN,NaN,NaN
23:32:30,|,NaN,NaN,NaN,NaN,NaN
23:37:30,|,NaN,NaN,NaN,NaN,NaN
23:42:30,|,NaN,NaN,NaN,NaN,NaN
23:47:30,|,NaN,NaN,NaN,NaN,NaN
23:52:30,|,NaN,NaN,NaN,NaN,NaN
23:57:30,|,NaN,NaN,NaN,NaN,NaN
00:02:30,|,NaN,NaN,NaN,NaN,NaN
00:07:30,|,NaN,NaN,NaN,NaN,NaN
00:12:30,|,NaN,NaN,NaN,NaN,NaN
00:17:30,|,NaN,NaN,NaN,NaN,NaN
00:22:30,|,NaN,NaN,NaN,NaN,NaN
00:27:30,|,NaN,NaN,NaN,NaN,NaN
00:32:30,|,NaN,NaN,NaN,NaN,NaN
00:37:30,|,NaN,NaN,NaN,NaN,NaN
00:42:30,|,NaN,NaN,NaN,NaN,NaN
00:47:30,|,NaN,NaN,NaN,NaN,NaN
00:52:30,|,NaN,NaN,NaN,NaN,NaN
00:57:30,|,NaN,NaN,NaN,NaN,NaN
01:02:30,|,NaN,NaN,NaN,NaN,NaN
01:07:30,|,NaN,NaN,NaN,NaN,NaN
01:12:30,|,NaN,NaN,NaN,NaN,NaN
01:17:30,|,NaN,NaN,NaN,NaN,NaN
01:22:30,|,NaN,NaN,NaN,NaN,NaN
01:27:30,|,NaN,NaN,NaN,NaN,NaN
01:32:30,|,NaN,NaN,NaN,NaN,NaN
01:37:30,|,NaN,NaN,NaN,NaN,NaN
01:42:30,|,NaN,NaN,NaN,NaN,NaN
01:47:30,|,NaN,NaN,NaN,NaN,NaN
01:52:30,|,NaN,NaN,NaN,NaN,NaN
01:57:30,|,NaN,NaN,NaN,NaN,NaN
02:02:30,|,NaN,NaN,NaN,NaN,NaN
02:07:30,|,NaN,NaN,NaN,NaN,NaN
02:12:30,|,NaN,NaN,NaN,NaN,NaN
02:17:30,|,NaN,NaN,NaN,NaN,NaN
02:22:30,|,NaN,NaN,NaN,NaN,NaN
02:27:30,|,NaN,NaN,NaN,NaN,NaN
02:32:30,|,NaN,NaN,NaN,NaN,NaN
02:37:30,|,NaN,NaN,NaN,NaN,NaN
02:42:30,|,NaN,NaN,NaN,NaN,NaN
02:47:30,|,NaN,NaN,NaN,NaN,NaN
02:52:30,|,NaN,NaN,NaN,NaN,NaN
02:57:30,|,NaN,NaN,NaN,NaN,NaN
03:02:30,|,NaN,NaN,NaN,NaN,NaN
03:07:30,|,NaN,NaN,NaN,NaN,NaN
03:12:30,|,NaN,NaN,NaN,NaN,NaN
03:17:30,|,NaN,NaN,NaN,NaN,NaN
03:22:30,|,NaN,NaN,NaN,NaN,NaN
03:27:30,|,NaN,NaN,NaN,NaN,NaN
